Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity
3629;CA-2014-169726;9/08/2014;13/08/2014;Standard Class;JH-15985;Consumer;Seattle;Washington;98103;West;OFF-BI-10004600;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System;2060,744;7
3044;CA-2017-149559;11/09/2017;12/09/2017;Same Day;KF-16285;Home Office;Long Beach;California;90805;West;FUR-CH-10002320;Furniture;Chairs;Hon Pagoda Stacking Chairs;2054,272;8
8169;CA-2017-107174;6/11/2017;13/11/2017;Standard Class;AB-10060;Home Office;Seattle;Washington;98105;West;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;2036,86;7
9616;CA-2014-128524;11/11/2014;13/11/2014;First Class;MZ-17515;Corporate;Seattle;Washington;98115;West;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;2033,584;2
3151;CA-2015-147830;15/12/2015;18/12/2015;First Class;NF-18385;Consumer;Newark;Ohio;43055;East;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;2025,36;6
9491;CA-2017-111738;3/01/2017;7/01/2017;Standard Class;CM-12385;Consumer;San Francisco;California;94110;West;OFF-BI-10004584;Office Supplies;Binders;GBC ProClick 150 Presentation Binding System;2022,272;8
5919;US-2015-126977;17/09/2015;23/09/2015;Standard Class;PF-19120;Consumer;New York City;New York;10035;East;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;2003,92;5
6880;CA-2015-137113;1/12/2015;5/12/2015;Second Class;TW-21025;Home Office;Seattle;Washington;98105;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;2003,92;5
3771;CA-2016-155530;17/12/2016;21/12/2016;Standard Class;CM-12160;Consumer;San Francisco;California;94122;West;FUR-TA-10004256;Furniture;Tables;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;2003,52;6
8270;CA-2017-121790;30/01/2017;6/02/2017;Standard Class;LP-17095;Consumer;Aurora;Illinois;60505;Central;TEC-PH-10002584;Technology;Phones;Samsung Galaxy S4;2003,168;4
245;CA-2014-131926;1/06/2014;6/06/2014;Second Class;DW-13480;Home Office;Lakeville;Minnesota;55044;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;2001,86;7
5757;CA-2014-163748;14/10/2014;18/10/2014;Standard Class;HG-15025;Consumer;Fort Worth;Texas;76106;Central;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;5
6528;CA-2016-157791;23/12/2016;28/12/2016;Second Class;CA-11965;Corporate;Warwick;Rhode Island;2886;East;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;4
807;CA-2014-134313;1/11/2014;7/11/2014;Standard Class;RA-19915;Consumer;Denver;Colorado;80219;West;TEC-PH-10001795;Technology;Phones;ClearOne CHATAttach 160 - speaker phone;1983,968;4
1445;CA-2016-133725;23/05/2016;28/05/2016;Standard Class;KL-16645;Consumer;Chicago;Illinois;60623;Central;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;1979,928;9
2661;CA-2017-123372;28/11/2017;2/12/2017;Standard Class;DG-13300;Corporate;New York City;New York;10035;East;TEC-PH-10002834;Technology;Phones;Google Nexus 5;1979,89;11
5302;CA-2016-113831;30/05/2016;3/06/2016;Standard Class;AH-10690;Corporate;Springfield;Virginia;22153;South;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;1979,7;6
150;CA-2016-114489;5/12/2016;9/12/2016;Standard Class;JE-16165;Corporate;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951,84;8
1220;US-2017-118087;9/09/2017;13/09/2017;Standard Class;SP-20620;Corporate;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002200;Technology;Phones;Samsung Galaxy Note 2;1931,958;7
1702;CA-2015-114069;13/07/2015;15/07/2015;Second Class;ND-18370;Consumer;New York City;New York;10035;East;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;1931,04;9
911;CA-2017-137596;2/09/2017;7/09/2017;Standard Class;BE-11335;Home Office;Jackson;Michigan;49201;Central;TEC-AC-10004666;Technology;Accessories;Maxell iVDR EX 500GB Cartridge;1928,78;7
8891;CA-2016-147256;17/10/2016;21/10/2016;Second Class;FC-14245;Home Office;Columbia;Missouri;65203;Central;OFF-AP-10003057;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room;1927,59;7
9948;CA-2017-121559;1/06/2017;3/06/2017;Second Class;HW-14935;Corporate;Indianapolis;Indiana;46203;Central;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;1925,88;6
2768;CA-2017-167752;15/01/2017;18/01/2017;First Class;RW-19690;Consumer;Philadelphia;Pennsylvania;19134;East;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1924,16;8
2710;CA-2015-121797;30/01/2015;6/02/2015;Standard Class;CC-12145;Consumer;Los Angeles;California;90049;West;TEC-MA-10000488;Technology;Machines;Bady BDG101FRU Card Printer;1919,976;3
3299;CA-2017-136308;16/11/2017;16/11/2017;Same Day;MW-18235;Corporate;San Francisco;California;94122;West;TEC-MA-10000488;Technology;Machines;Bady BDG101FRU Card Printer;1919,976;3
6882;CA-2015-137113;1/12/2015;5/12/2015;Second Class;TW-21025;Home Office;Seattle;Washington;98105;West;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;1913,4;9
4992;US-2017-122714;7/12/2017;13/12/2017;Standard Class;HG-14965;Corporate;Chicago;Illinois;60653;Central;OFF-BI-10001120;Office Supplies;Binders;Ibico EPK-21 Electric Binding System;1889,99;5
7510;US-2017-161935;14/07/2017;18/07/2017;Standard Class;JL-15835;Consumer;Columbus;Ohio;43229;East;TEC-PH-10000560;Technology;Phones;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);1889,946;9
2549;US-2015-128090;16/08/2015;22/08/2015;Standard Class;JM-15865;Consumer;Phoenix;Arizona;85023;West;TEC-PH-10002624;Technology;Phones;Samsung Galaxy S4 Mini;1879,96;5
7133;CA-2017-141439;26/11/2017;1/12/2017;Standard Class;TT-21460;Home Office;Richmond;Indiana;47374;Central;TEC-PH-10002624;Technology;Phones;Samsung Galaxy S4 Mini;1879,96;4
8994;CA-2017-159100;16/10/2017;21/10/2017;Standard Class;VP-21760;Corporate;Columbia;Tennessee;38401;South;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;1875,258;7
7847;CA-2015-125976;27/09/2015;2/10/2015;Standard Class;JK-15205;Consumer;Arlington;Virginia;22204;South;TEC-PH-10002496;Technology;Phones;Cisco SPA301;1871,88;12
7330;US-2014-131275;18/03/2014;24/03/2014;Standard Class;SC-20050;Home Office;Burbank;California;91505;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1856,19;7
1434;CA-2014-120768;19/12/2014;21/12/2014;Second Class;IM-15070;Consumer;Florence;Alabama;35630;South;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;1819,86;14
4429;CA-2017-119452;21/03/2017;27/03/2017;Standard Class;CL-12565;Consumer;Tulsa;Oklahoma;74133;Central;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;1805,88;6
2535;US-2017-117723;15/08/2017;18/08/2017;Second Class;DL-13495;Corporate;Philadelphia;Pennsylvania;19120;East;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1801,632;6
4056;CA-2014-122931;29/09/2014;3/10/2014;Standard Class;SM-20950;Corporate;Philadelphia;Pennsylvania;19134;East;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1801,632;6
5186;CA-2015-134719;10/10/2015;15/10/2015;Standard Class;JD-15790;Consumer;Jacksonville;Florida;32216;South;OFF-ST-10004459;Office Supplies;Storage;Tennsco Single-Tier Lockers;1801,632;6
3152;CA-2015-147830;15/12/2015;18/12/2015;First Class;NF-18385;Consumer;Newark;Ohio;43055;East;TEC-MA-10000418;Technology;Machines;Cubify CubeX 3D Printer Double Head Print;1799,994;2
393;US-2014-135972;21/09/2014;23/09/2014;Second Class;JG-15115;Consumer;Des Moines;Washington;98198;West;TEC-CO-10002313;Technology;Copiers;Canon PC1080F Personal Copier;1799,97;3
8800;CA-2014-116666;8/05/2014;10/05/2014;First Class;KT-16480;Consumer;Philadelphia;Pennsylvania;19134;East;TEC-CO-10001449;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;1799,97;5
3385;CA-2015-130659;4/12/2015;9/12/2015;Second Class;MS-17365;Consumer;New York City;New York;10035;East;TEC-PH-10004586;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;1799,75;5
1897;CA-2017-141789;3/10/2017;6/10/2017;First Class;AC-10450;Consumer;Minneapolis;Minnesota;55407;Central;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2
4861;CA-2016-101546;18/12/2016;24/12/2016;Standard Class;GK-14620;Corporate;Morristown;New Jersey;7960;East;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2
9034;CA-2014-152268;2/09/2014;7/09/2014;Standard Class;SC-20095;Consumer;Fayetteville;Arkansas;72701;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2
5067;CA-2017-142090;30/11/2017;7/12/2017;Standard Class;SC-20380;Consumer;Burlington;North Carolina;27217;South;FUR-TA-10001889;Furniture;Tables;Bush Advantage Collection Racetrack Conference Table;1781,682;7
7766;US-2017-118941;12/08/2017;12/08/2017;Same Day;BB-11545;Corporate;Columbia;Maryland;21044;East;FUR-CH-10002331;Furniture;Chairs;Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms;1779,9;5
6632;CA-2016-105081;25/12/2016;30/12/2016;Standard Class;JE-15715;Consumer;Seattle;Washington;98115;West;FUR-TA-10001307;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;1747,25;5
168;CA-2014-139892;8/09/2014;12/09/2014;Standard Class;BM-11140;Consumer;San Antonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1740,06;9
6296;CA-2014-141313;28/12/2014;1/01/2015;Standard Class;AJ-10780;Corporate;Beverly;Massachusetts;1915;East;OFF-AP-10002651;Office Supplies;Appliances;Hoover Upright Vacuum With Dirt Cup;1737,18;6
1757;CA-2015-135622;8/12/2015;11/12/2015;Second Class;TT-21460;Home Office;Fort Worth;Texas;76106;Central;TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;1718,4;6
11;CA-2014-115812;9/06/2014;14/06/2014;Standard Class;BH-11710;Consumer;Los Angeles;California;90032;West;FUR-TA-10001539;Furniture;Tables;Chromcraft Rectangular Conference Tables;1706,184;9
3296;CA-2017-113418;1/10/2017;3/10/2017;First Class;CM-12655;Home Office;New York City;New York;10035;East;TEC-MA-10002428;Technology;Machines;Fellowes Powershred HS-440 4-Sheet High Security Shredder;1704,89;11
1251;CA-2017-115602;18/12/2017;24/12/2017;Standard Class;DJ-13630;Consumer;New York City;New York;10009;East;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;1704,56;13
1712;CA-2017-123491;30/10/2017;5/11/2017;Standard Class;JK-15205;Consumer;San Francisco;California;94122;West;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;1702,12;14
6176;CA-2015-158421;21/09/2015;26/09/2015;Standard Class;GB-14575;Consumer;Columbia;South Carolina;29203;South;FUR-CH-10000309;Furniture;Chairs;Global Comet Stacking Arm Chair;1690,04;4
3571;CA-2017-168109;3/07/2017;3/07/2017;Same Day;JK-15640;Home Office;Seattle;Washington;98105;West;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;1687,8;4
7680;CA-2014-133592;31/12/2014;7/01/2015;Standard Class;KM-16375;Home Office;Providence;Rhode Island;2908;East;TEC-AC-10002049;Technology;Accessories;Plantronics Savi W720 Multi-Device Wireless Headset System;1687,8;4
7115;US-2016-102239;5/05/2016;6/05/2016;First Class;LW-16990;Corporate;Henderson;Nevada;89015;West;FUR-TA-10003392;Furniture;Tables;Global Adaptabilities Conference Tables;1685,88;6
3892;US-2016-163881;24/11/2016;30/11/2016;Standard Class;SP-20860;Corporate;Los Angeles;California;90036;West;FUR-CH-10001394;Furniture;Chairs;Global Leather Executive Chair;1684,752;6
8452;CA-2014-131387;28/04/2014;30/04/2014;First Class;AI-10855;Consumer;San Francisco;California;94122;West;TEC-PH-10001459;Technology;Phones;Samsung Galaxy Mega 6.3;1679,96;5
9368;CA-2014-108147;8/06/2014;13/06/2014;Standard Class;RD-19480;Consumer;Long Beach;New York;11561;East;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1676,88;6
7998;US-2017-105998;3/11/2017;5/11/2017;First Class;CR-12580;Home Office;San Diego;California;92037;West;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;1673,184;12
1517;CA-2017-148446;10/12/2017;14/12/2017;Second Class;MC-17845;Consumer;North Las Vegas;Nevada;89031;West;FUR-TA-10004256;Furniture;Tables;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;1669,6;4
3589;CA-2017-158729;19/12/2017;21/12/2017;First Class;AC-10450;Consumer;Lafayette;Louisiana;70506;South;OFF-SU-10002881;Office Supplies;Supplies;Martin Yale Chadless Opener Electric Letter Opener;1665,62;2
722;CA-2016-142335;15/12/2016;19/12/2016;Standard Class;MP-17965;Corporate;Detroit;Michigan;48205;Central;FUR-TA-10000198;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;1652,94;3
6877;US-2016-121013;5/09/2016;10/09/2016;Standard Class;MM-17920;Consumer;Chesapeake;Virginia;23320;South;FUR-TA-10003238;Furniture;Tables;Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables;1652,94;3
5426;CA-2016-153598;3/12/2016;6/12/2016;First Class;NM-18520;Consumer;Los Angeles;California;90045;West;TEC-AC-10003870;Technology;Accessories;Logitech Z-906 Speaker sys - home theater - 5.1-CH;1649,95;5
8302;US-2017-167318;26/07/2017;1/08/2017;Standard Class;GZ-14545;Corporate;Los Angeles;California;90036;West;TEC-AC-10003870;Technology;Accessories;Logitech Z-906 Speaker sys - home theater - 5.1-CH;1649,95;5
9514;CA-2016-125220;14/10/2016;19/10/2016;Standard Class;BE-11410;Consumer;Appleton;Wisconsin;54915;Central;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;1649,75;5
5435;CA-2015-160171;19/10/2015;24/10/2015;Standard Class;RM-19675;Home Office;Los Angeles;California;90008;West;OFF-AP-10000275;Office Supplies;Appliances;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;1640,7;5
6839;CA-2017-107517;5/02/2017;9/02/2017;Standard Class;FC-14335;Corporate;Torrance;California;90503;West;OFF-AP-10000275;Office Supplies;Appliances;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;1640,7;5
2929;US-2017-120390;19/10/2017;26/10/2017;Standard Class;TH-21550;Home Office;Burlington;North Carolina;27217;South;OFF-BI-10004995;Office Supplies;Binders;GBC DocuBind P400 Electric Binding System;1633,188;4
3184;CA-2017-152912;9/11/2017;12/11/2017;Second Class;BM-11650;Corporate;Columbia;Maryland;21044;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;1633,14;9
2861;CA-2017-138975;19/05/2017;23/05/2017;Standard Class;SC-20380;Consumer;Atlanta;Georgia;30318;South;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;1628,82;9
9636;CA-2014-151330;14/10/2014;17/10/2014;First Class;TC-21295;Consumer;Everett;Massachusetts;2149;East;FUR-CH-10000749;Furniture;Chairs;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;1628,82;9
7085;CA-2017-118724;21/07/2017;25/07/2017;Second Class;AR-10825;Corporate;Concord;California;94521;West;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;1626,192;9
2392;US-2015-127040;6/12/2015;10/12/2015;Standard Class;SG-20605;Consumer;New York City;New York;10009;East;TEC-AC-10002637;Technology;Accessories;Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black);1619,91;9
1014;US-2015-126214;21/12/2015;24/12/2015;Second Class;JS-15880;Consumer;Seattle;Washington;98103;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;1618,37;13
7899;CA-2017-128363;13/08/2017;18/08/2017;Standard Class;DC-12850;Consumer;Memphis;Tennessee;38109;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1614,582;6
2021;CA-2016-168354;19/09/2016;21/09/2016;First Class;RH-19510;Home Office;Providence;Rhode Island;2908;East;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;1606,23;9
4209;CA-2014-145387;31/10/2014;2/11/2014;Second Class;AM-10705;Consumer;Cranston;Rhode Island;2920;East;FUR-CH-10002320;Furniture;Chairs;Hon Pagoda Stacking Chairs;1604,9;5
2857;CA-2016-128594;26/08/2016;29/08/2016;First Class;DJ-13510;Corporate;San Diego;California;92037;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;1603,136;4
5870;CA-2016-152247;7/11/2016;12/11/2016;Standard Class;MA-17995;Home Office;Cheyenne;Wyoming;82001;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;1603,136;4
4640;CA-2016-102162;11/09/2016;16/09/2016;Standard Class;JF-15565;Consumer;Newport News;Virginia;23602;South;TEC-CO-10001943;Technology;Copiers;Canon PC-428 Personal Copier;1599,92;8
4356;CA-2015-155600;4/12/2015;7/12/2015;Second Class;RO-19780;Consumer;Clarksville;Tennessee;37042;South;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1598,058;7
9494;CA-2016-105207;3/01/2016;8/01/2016;Standard Class;BO-11350;Corporate;Broken Arrow;Oklahoma;74012;Central;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;1592,85;7
9404;CA-2016-105459;12/08/2016;17/08/2016;Second Class;NP-18700;Consumer;New York City;New York;10024;East;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1591,02;6
2057;CA-2017-120376;22/12/2017;25/12/2017;First Class;TP-21130;Consumer;Detroit;Michigan;48227;Central;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;1586,69;7
2358;US-2014-148838;17/03/2014;21/03/2014;Standard Class;CP-12340;Corporate;New York City;New York;10024;East;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;1579,746;7
3567;CA-2017-103877;7/09/2017;14/09/2017;Standard Class;RD-19660;Home Office;Independence;Missouri;64055;Central;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;1577,94;3
9274;CA-2017-146983;2/09/2017;6/09/2017;Standard Class;AH-10210;Consumer;Henderson;Kentucky;42420;South;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;1577,94;3
4137;CA-2017-105914;2/10/2017;8/10/2017;Standard Class;PV-18985;Home Office;Los Angeles;California;90036;West;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;1575,14;7
1546;CA-2014-150245;31/12/2014;4/01/2015;Second Class;PC-18745;Corporate;Watertown;New York;13601;East;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;1573,488;7
7687;CA-2016-169838;25/11/2016;29/11/2016;Standard Class;BB-11545;Corporate;Jackson;Michigan;49201;Central;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;1568,61;9
6851;US-2016-100461;8/01/2016;12/01/2016;Standard Class;JO-15145;Corporate;Franklin;Wisconsin;53132;Central;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;1565,88;6
9149;US-2016-165505;23/01/2016;27/01/2016;Standard Class;CB-12535;Corporate;Burlington;Vermont;5408;East;OFF-ST-10001526;Office Supplies;Storage;Iceberg Mobile Mega Data/Printer Cart ;1564,29;13
